inventory_id,date_key,branch_id,product_id,stock_qty,reserved_qty,available_qty
STK-20251216-BR004-SKU017128BL,20251216,BR004,SKU017128BL,472,432,40
STK-20251216-BR004-SKU017128SI,20251216,BR004,SKU017128SI,401,395,6
STK-20251216-BR004-SKU017128PI,20251216,BR004,SKU017128PI,461,438,23
STK-20251216-BR004-SKU017256BL,20251216,BR004,SKU017256BL,448,433,15
STK-20251216-BR004-SKU017256SI,20251216,BR004,SKU017256SI,412,407,5
STK-20251216-BR004-SKU017256PI,20251216,BR004,SKU017256PI,438,424,14
STK-20251216-BR005-SKU015128BL,20251216,BR005,SKU015128BL,318,172,146
STK-20251216-BR005-SKU015128SI,20251216,BR005,SKU015128SI,384,154,230
STK-20251216-BR005-SKU015128PI,20251216,BR005,SKU015128PI,353,169,184
STK-20251216-BR005-SKU015256BL,20251216,BR005,SKU015256BL,406,160,246
STK-20251216-BR005-SKU015256SI,20251216,BR005,SKU015256SI,430,154,276
STK-20251216-BR005-SKU015256PI,20251216,BR005,SKU015256PI,401,161,240
STK-20251216-BR005-SKU016128BL,20251216,BR005,SKU016128BL,300,284,16
STK-20251216-BR005-SKU016128SI,20251216,BR005,SKU016128SI,310,278,32
STK-20251216-BR005-SKU016128PI,20251216,BR005,SKU016128PI,271,271,0
STK-20251216-BR005-SKU016256BL,20251216,BR005,SKU016256BL,303,285,18
STK-20251216-BR005-SKU016256SI,20251216,BR005,SKU016256SI,317,282,35
STK-20251216-BR005-SKU016256PI,20251216,BR005,SKU016256PI,303,298,5
STK-20251216-BR005-SKU017128BL,20251216,BR005,SKU017128BL,449,426,23
STK-20251216-BR005-SKU017128SI,20251216,BR005,SKU017128SI,438,407,31
STK-20251216-BR005-SKU017128PI,20251216,BR005,SKU017128PI,427,403,24
STK-20251216-BR005-SKU017256BL,20251216,BR005,SKU017256BL,439,415,24
STK-20251216-BR005-SKU017256SI,20251216,BR005,SKU017256SI,468,436,32
STK-20251216-BR005-SKU017256PI,20251216,BR005,SKU017256PI,431,395,36
STK-20251217-BR000-SKU015128BL,20251217,BR000,SKU015128BL,644,0,644
STK-20251217-BR000-SKU015128SI,20251217,BR000,SKU015128SI,795,0,795
STK-20251217-BR000-SKU015128PI,20251217,BR000,SKU015128PI,930,0,930
STK-20251217-BR000-SKU015256BL,20251217,BR000,SKU015256BL,712,0,712
STK-20251217-BR000-SKU015256SI,20251217,BR000,SKU015256SI,744,0,744
STK-20251217-BR000-SKU015256PI,20251217,BR000,SKU015256PI,985,0,985
STK-20251217-BR000-SKU016128BL,20251217,BR000,SKU016128BL,632,0,632
STK-20251217-BR000-SKU016128SI,20251217,BR000,SKU016128SI,857,0,857
STK-20251217-BR000-SKU016128PI,20251217,BR000,SKU016128PI,686,0,686
STK-20251217-BR000-SKU016256BL,20251217,BR000,SKU016256BL,548,0,548
STK-20251217-BR000-SKU016256SI,20251217,BR000,SKU016256SI,855,0,855
STK-20251217-BR000-SKU016256PI,20251217,BR000,SKU016256PI,881,0,881
STK-20251217-BR000-SKU017128BL,20251217,BR000,SKU017128BL,658,0,658
STK-20251217-BR000-SKU017128SI,20251217,BR000,SKU017128SI,661,0,661
STK-20251217-BR000-SKU017128PI,20251217,BR000,SKU017128PI,617,0,617
STK-20251217-BR000-SKU017256BL,20251217,BR000,SKU017256BL,731,0,731
STK-20251217-BR000-SKU017256SI,20251217,BR000,SKU017256SI,682,0,682
STK-20251217-BR000-SKU017256PI,20251217,BR000,SKU017256PI,891,0,891
STK-20251217-BR001-SKU015128BL,20251217,BR001,SKU015128BL,355,161,194
STK-20251217-BR001-SKU015128SI,20251217,BR001,SKU015128SI,402,170,232
STK-20251217-BR001-SKU015128PI,20251217,BR001,SKU015128PI,393,172,221
STK-20251217-BR001-SKU015256BL,20251217,BR001,SKU015256BL,407,156,251
STK-20251217-BR001-SKU015256SI,20251217,BR001,SKU015256SI,383,168,215
STK-20251217-BR001-SKU015256PI,20251217,BR001,SKU015256PI,343,160,183
STK-20251217-BR001-SKU016128BL,20251217,BR001,SKU016128BL,332,304,28
STK-20251217-BR001-SKU016128SI,20251217,BR001,SKU016128SI,313,300,13
STK-20251217-BR001-SKU016128PI,20251217,BR001,SKU016128PI,273,261,12
STK-20251217-BR001-SKU016256BL,20251217,BR001,SKU016256BL,302,290,12
STK-20251217-BR001-SKU016256SI,20251217,BR001,SKU016256SI,316,296,20
STK-20251217-BR001-SKU016256PI,20251217,BR001,SKU016256PI,292,259,33
STK-20251217-BR001-SKU017128BL,20251217,BR001,SKU017128BL,439,426,13
STK-20251217-BR001-SKU017128SI,20251217,BR001,SKU017128SI,435,412,23
STK-20251217-BR001-SKU017128PI,20251217,BR001,SKU017128PI,418,415,3
STK-20251217-BR001-SKU017256BL,20251217,BR001,SKU017256BL,457,433,24
STK-20251217-BR001-SKU017256SI,20251217,BR001,SKU017256SI,418,383,35
STK-20251217-BR001-SKU017256PI,20251217,BR001,SKU017256PI,390,387,3
STK-20251217-BR002-SKU015128BL,20251217,BR002,SKU015128BL,407,168,239
STK-20251217-BR002-SKU015128SI,20251217,BR002,SKU015128SI,373,164,209
STK-20251217-BR002-SKU015128PI,20251217,BR002,SKU015128PI,364,170,194
STK-20251217-BR002-SKU015256BL,20251217,BR002,SKU015256BL,402,149,253
STK-20251217-BR002-SKU015256SI,20251217,BR002,SKU015256SI,328,168,160
STK-20251217-BR002-SKU015256PI,20251217,BR002,SKU015256PI,411,175,236
STK-20251217-BR002-SKU016128BL,20251217,BR002,SKU016128BL,333,294,39
STK-20251217-BR002-SKU016128SI,20251217,BR002,SKU016128SI,330,272,58
STK-20251217-BR002-SKU016128PI,20251217,BR002,SKU016128PI,289,279,10
STK-20251217-BR002-SKU016256BL,20251217,BR002,SKU016256BL,324,297,27
STK-20251217-BR002-SKU016256SI,20251217,BR002,SKU016256SI,322,284,38
STK-20251217-BR002-SKU016256PI,20251217,BR002,SKU016256PI,292,276,16
STK-20251217-BR002-SKU017128BL,20251217,BR002,SKU017128BL,429,418,11
STK-20251217-BR002-SKU017128SI,20251217,BR002,SKU017128SI,441,421,20
STK-20251217-BR002-SKU017128PI,20251217,BR002,SKU017128PI,439,416,23
STK-20251217-BR002-SKU017256BL,20251217,BR002,SKU017256BL,460,438,22
STK-20251217-BR002-SKU017256SI,20251217,BR002,SKU017256SI,432,412,20
STK-20251217-BR002-SKU017256PI,20251217,BR002,SKU017256PI,440,420,20
STK-20251217-BR003-SKU015128BL,20251217,BR003,SKU015128BL,339,169,170
STK-20251217-BR003-SKU015128SI,20251217,BR003,SKU015128SI,422,173,249
STK-20251217-BR003-SKU015128PI,20251217,BR003,SKU015128PI,397,172,225
STK-20251217-BR003-SKU015256BL,20251217,BR003,SKU015256BL,412,165,247
STK-20251217-BR003-SKU015256SI,20251217,BR003,SKU015256SI,430,171,259
STK-20251217-BR003-SKU015256PI,20251217,BR003,SKU015256PI,342,182,160
STK-20251217-BR003-SKU016128BL,20251217,BR003,SKU016128BL,284,283,1
STK-20251217-BR003-SKU016128SI,20251217,BR003,SKU016128SI,305,278,27
STK-20251217-BR003-SKU016128PI,20251217,BR003,SKU016128PI,333,301,32
STK-20251217-BR003-SKU016256BL,20251217,BR003,SKU016256BL,324,288,36
STK-20251217-BR003-SKU016256SI,20251217,BR003,SKU016256SI,348,309,39
STK-20251217-BR003-SKU016256PI,20251217,BR003,SKU016256PI,275,269,6
STK-20251217-BR003-SKU017128BL,20251217,BR003,SKU017128BL,433,414,19
STK-20251217-BR003-SKU017128SI,20251217,BR003,SKU017128SI,398,383,15
STK-20251217-BR003-SKU017128PI,20251217,BR003,SKU017128PI,436,420,16
STK-20251217-BR003-SKU017256BL,20251217,BR003,SKU017256BL,440,407,33
STK-20251217-BR003-SKU017256SI,20251217,BR003,SKU017256SI,475,455,20
STK-20251217-BR003-SKU017256PI,20251217,BR003,SKU017256PI,422,419,3
STK-20251217-BR004-SKU015128BL,20251217,BR004,SKU015128BL,329,166,163
STK-20251217-BR004-SKU015128SI,20251217,BR004,SKU015128SI,409,166,243
STK-20251217-BR004-SKU015128PI,20251217,BR004,SKU015128PI,405,172,233
STK-20251217-BR004-SKU015256BL,20251217,BR004,SKU015256BL,385,154,231
STK-20251217-BR004-SKU015256SI,20251217,BR004,SKU015256SI,347,154,193
STK-20251217-BR004-SKU015256PI,20251217,BR004,SKU015256PI,375,172,203
STK-20251217-BR004-SKU016128BL,20251217,BR004,SKU016128BL,284,284,0
STK-20251217-BR004-SKU016128SI,20251217,BR004,SKU016128SI,307,287,20
STK-20251217-BR004-SKU016128PI,20251217,BR004,SKU016128PI,284,280,4
STK-20251217-BR004-SKU016256BL,20251217,BR004,SKU016256BL,306,273,33
STK-20251217-BR004-SKU016256SI,20251217,BR004,SKU016256SI,305,275,30
STK-20251217-BR004-SKU016256PI,20251217,BR004,SKU016256PI,307,281,26
STK-20251217-BR004-SKU017128BL,20251217,BR004,SKU017128BL,468,437,31
STK-20251217-BR004-SKU017128SI,20251217,BR004,SKU017128SI,394,393,1
STK-20251217-BR004-SKU017128PI,20251217,BR004,SKU017128PI,456,448,8
STK-20251217-BR004-SKU017256BL,20251217,BR004,SKU017256BL,439,437,2
STK-20251217-BR004-SKU017256SI,20251217,BR004,SKU017256SI,448,412,36
STK-20251217-BR004-SKU017256PI,20251217,BR004,SKU017256PI,427,421,6
STK-20251217-BR005-SKU015128BL,20251217,BR005,SKU015128BL,312,167,145
STK-20251217-BR005-SKU015128SI,20251217,BR005,SKU015128SI,384,161,223
STK-20251217-BR005-SKU015128PI,20251217,BR005,SKU015128PI,352,174,178
STK-20251217-BR005-SKU015256BL,20251217,BR005,SKU015256BL,400,161,239
STK-20251217-BR005-SKU015256SI,20251217,BR005,SKU015256SI,428,153,275
STK-20251217-BR005-SKU015256PI,20251217,BR005,SKU015256PI,398,159,239
STK-20251217-BR005-SKU016128BL,20251217,BR005,SKU016128BL,294,289,5
STK-20251217-BR005-SKU016128SI,20251217,BR005,SKU016128SI,310,285,25
STK-20251217-BR005-SKU016128PI,20251217,BR005,SKU016128PI,311,274,37
STK-20251217-BR005-SKU016256BL,20251217,BR005,SKU016256BL,303,291,12
STK-20251217-BR005-SKU016256SI,20251217,BR005,SKU016256SI,313,289,24
STK-20251217-BR005-SKU016256PI,20251217,BR005,SKU016256PI,294,294,0
STK-20251217-BR005-SKU017128BL,20251217,BR005,SKU017128BL,449,438,11
STK-20251217-BR005-SKU017128SI,20251217,BR005,SKU017128SI,438,414,24
STK-20251217-BR005-SKU017128PI,20251217,BR005,SKU017128PI,422,405,17
STK-20251217-BR005-SKU017256BL,20251217,BR005,SKU017256BL,439,427,12
STK-20251217-BR005-SKU017256SI,20251217,BR005,SKU017256SI,451,429,22
STK-20251217-BR005-SKU017256PI,20251217,BR005,SKU017256PI,423,402,21
STK-20251218-BR000-SKU015128BL,20251218,BR000,SKU015128BL,644,0,644
STK-20251218-BR000-SKU015128SI,20251218,BR000,SKU015128SI,795,0,795
STK-20251218-BR000-SKU015128PI,20251218,BR000,SKU015128PI,930,0,930
STK-20251218-BR000-SKU015256BL,20251218,BR000,SKU015256BL,712,0,712
STK-20251218-BR000-SKU015256SI,20251218,BR000,SKU015256SI,744,0,744
STK-20251218-BR000-SKU015256PI,20251218,BR000,SKU015256PI,985,0,985
STK-20251218-BR000-SKU016128BL,20251218,BR000,SKU016128BL,632,0,632
STK-20251218-BR000-SKU016128SI,20251218,BR000,SKU016128SI,857,0,857
STK-20251218-BR000-SKU016128PI,20251218,BR000,SKU016128PI,686,0,686
STK-20251218-BR000-SKU016256BL,20251218,BR000,SKU016256BL,548,0,548
STK-20251218-BR000-SKU016256SI,20251218,BR000,SKU016256SI,855,0,855
STK-20251218-BR000-SKU016256PI,20251218,BR000,SKU016256PI,881,0,881
STK-20251218-BR000-SKU017128BL,20251218,BR000,SKU017128BL,658,0,658
STK-20251218-BR000-SKU017128SI,20251218,BR000,SKU017128SI,661,0,661
STK-20251218-BR000-SKU017128PI,20251218,BR000,SKU017128PI,617,0,617
STK-20251218-BR000-SKU017256BL,20251218,BR000,SKU017256BL,731,0,731
STK-20251218-BR000-SKU017256SI,20251218,BR000,SKU017256SI,682,0,682
STK-20251218-BR000-SKU017256PI,20251218,BR000,SKU017256PI,891,0,891
STK-20251218-BR001-SKU015128BL,20251218,BR001,SKU015128BL,351,160,191
STK-20251218-BR001-SKU015128SI,20251218,BR001,SKU015128SI,402,175,227
STK-20251218-BR001-SKU015128PI,20251218,BR001,SKU015128PI,388,174,214
STK-20251218-BR001-SKU015256BL,20251218,BR001,SKU015256BL,407,158,249
STK-20251218-BR001-SKU015256SI,20251218,BR001,SKU015256SI,378,165,213
STK-20251218-BR001-SKU015256PI,20251218,BR001,SKU015256PI,342,162,180
STK-20251218-BR001-SKU016128BL,20251218,BR001,SKU016128BL,330,310,20
STK-20251218-BR001-SKU016128SI,20251218,BR001,SKU016128SI,313,305,8
STK-20251218-BR001-SKU016128PI,20251218,BR001,SKU016128PI,273,266,7
STK-20251218-BR001-SKU016256BL,20251218,BR001,SKU016256BL,302,299,3
STK-20251218-BR001-SKU016256SI,20251218,BR001,SKU016256SI,316,305,11
STK-20251218-BR001-SKU016256PI,20251218,BR001,SKU016256PI,290,263,27
STK-20251218-BR001-SKU017128BL,20251218,BR001,SKU017128BL,431,427,4
STK-20251218-BR001-SKU017128SI,20251218,BR001,SKU017128SI,426,410,16
STK-20251218-BR001-SKU017128PI,20251218,BR001,SKU017128PI,455,417,38
STK-20251218-BR001-SKU017256BL,20251218,BR001,SKU017256BL,450,439,11
STK-20251218-BR001-SKU017256SI,20251218,BR001,SKU017256SI,414,394,20
STK-20251218-BR001-SKU017256PI,20251218,BR001,SKU017256PI,432,393,39
STK-20251218-BR002-SKU015128BL,20251218,BR002,SKU015128BL,407,169,238
STK-20251218-BR002-SKU015128SI,20251218,BR002,SKU015128SI,369,161,208
STK-20251218-BR002-SKU015128PI,20251218,BR002,SKU015128PI,364,173,191
STK-20251218-BR002-SKU015256BL,20251218,BR002,SKU015256BL,402,154,248
STK-20251218-BR002-SKU015256SI,20251218,BR002,SKU015256SI,328,175,153
STK-20251218-BR002-SKU015256PI,20251218,BR002,SKU015256PI,407,173,234
STK-20251218-BR002-SKU016128BL,20251218,BR002,SKU016128BL,333,302,31
STK-20251218-BR002-SKU016128SI,20251218,BR002,SKU016128SI,324,270,54
STK-20251218-BR002-SKU016128PI,20251218,BR002,SKU016128PI,283,283,0
STK-20251218-BR002-SKU016256BL,20251218,BR002,SKU016256BL,324,306,18
STK-20251218-BR002-SKU016256SI,20251218,BR002,SKU016256SI,322,290,32
STK-20251218-BR002-SKU016256PI,20251218,BR002,SKU016256PI,289,275,14
STK-20251218-BR002-SKU017128BL,20251218,BR002,SKU017128BL,443,423,20
STK-20251218-BR002-SKU017128SI,20251218,BR002,SKU017128SI,419,407,12
STK-20251218-BR002-SKU017128PI,20251218,BR002,SKU017128PI,439,427,12
STK-20251218-BR002-SKU017256BL,20251218,BR002,SKU017256BL,460,442,18
STK-20251218-BR002-SKU017256SI,20251218,BR002,SKU017256SI,432,425,7
STK-20251218-BR002-SKU017256PI,20251218,BR002,SKU017256PI,438,424,14
STK-20251218-BR003-SKU015128BL,20251218,BR003,SKU015128BL,339,171,168
STK-20251218-BR003-SKU015128SI,20251218,BR003,SKU015128SI,421,174,247
STK-20251218-BR003-SKU015128PI,20251218,BR003,SKU015128PI,397,174,223
STK-20251218-BR003-SKU015256BL,20251218,BR003,SKU015256BL,412,167,245
STK-20251218-BR003-SKU015256SI,20251218,BR003,SKU015256SI,429,172,257
STK-20251218-BR003-SKU015256PI,20251218,BR003,SKU015256PI,342,184,158
STK-20251218-BR003-SKU016128BL,20251218,BR003,SKU016128BL,284,284,0
STK-20251218-BR003-SKU016128SI,20251218,BR003,SKU016128SI,300,281,19
STK-20251218-BR003-SKU016128PI,20251218,BR003,SKU016128PI,326,301,25
STK-20251218-BR003-SKU016256BL,20251218,BR003,SKU016256BL,324,299,25
STK-20251218-BR003-SKU016256SI,20251218,BR003,SKU016256SI,346,315,31
STK-20251218-BR003-SKU016256PI,20251218,BR003,SKU016256PI,308,278,30
STK-20251218-BR003-SKU017128BL,20251218,BR003,SKU017128BL,423,412,11
STK-20251218-BR003-SKU017128SI,20251218,BR003,SKU017128SI,386,383,3
STK-20251218-BR003-SKU017128PI,20251218,BR003,SKU017128PI,423,418,5
STK-20251218-BR003-SKU017256BL,20251218,BR003,SKU017256BL,435,413,22
STK-20251218-BR003-SKU017256SI,20251218,BR003,SKU017256SI,464,455,9
STK-20251218-BR003-SKU017256PI,20251218,BR003,SKU017256PI,471,431,40
STK-20251218-BR004-SKU015128BL,20251218,BR004,SKU015128BL,329,170,159
STK-20251218-BR004-SKU015128SI,20251218,BR004,SKU015128SI,407,165,242
STK-20251218-BR004-SKU015128PI,20251218,BR004,SKU015128PI,405,179,226
STK-20251218-BR004-SKU015256BL,20251218,BR004,SKU015256BL,383,155,228
STK-20251218-BR004-SKU015256SI,20251218,BR004,SKU015256SI,345,153,192
STK-20251218-BR004-SKU015256PI,20251218,BR004,SKU015256PI,375,174,201
STK-20251218-BR004-SKU016128BL,20251218,BR004,SKU016128BL,332,296,36
STK-20251218-BR004-SKU016128SI,20251218,BR004,SKU016128SI,302,284,18
STK-20251218-BR004-SKU016128PI,20251218,BR004,SKU016128PI,307,286,21
STK-20251218-BR004-SKU016256BL,20251218,BR004,SKU016256BL,301,279,22
STK-20251218-BR004-SKU016256SI,20251218,BR004,SKU016256SI,305,285,20
STK-20251218-BR004-SKU016256PI,20251218,BR004,SKU016256PI,307,291,16
STK-20251218-BR004-SKU017128BL,20251218,BR004,SKU017128BL,463,448,15
STK-20251218-BR004-SKU017128SI,20251218,BR004,SKU017128SI,441,404,37
STK-20251218-BR004-SKU017128PI,20251218,BR004,SKU017128PI,451,449,2
STK-20251218-BR004-SKU017256BL,20251218,BR004,SKU017256BL,460,437,23
STK-20251218-BR004-SKU017256SI,20251218,BR004,SKU017256SI,444,418,26
STK-20251218-BR004-SKU017256PI,20251218,BR004,SKU017256PI,448,420,28
STK-20251218-BR005-SKU015128BL,20251218,BR005,SKU015128BL,312,171,141
STK-20251218-BR005-SKU015128SI,20251218,BR005,SKU015128SI,383,164,219
STK-20251218-BR005-SKU015128PI,20251218,BR005,SKU015128PI,352,175,177
STK-20251218-BR005-SKU015256BL,20251218,BR005,SKU015256BL,400,164,236
STK-20251218-BR005-SKU015256SI,20251218,BR005,SKU015256SI,428,158,270
STK-20251218-BR005-SKU015256PI,20251218,BR005,SKU015256PI,398,161,237
STK-20251218-BR005-SKU016128BL,20251218,BR005,SKU016128BL,289,288,1
STK-20251218-BR005-SKU016128SI,20251218,BR005,SKU016128SI,305,288,17
STK-20251218-BR005-SKU016128PI,20251218,BR005,SKU016128PI,311,284,27
STK-20251218-BR005-SKU016256BL,20251218,BR005,SKU016256BL,297,292,5
STK-20251218-BR005-SKU016256SI,20251218,BR005,SKU016256SI,304,284,20
STK-20251218-BR005-SKU016256PI,20251218,BR005,SKU016256PI,317,297,20
STK-20251218-BR005-SKU017128BL,20251218,BR005,SKU017128BL,449,445,4
STK-20251218-BR005-SKU017128SI,20251218,BR005,SKU017128SI,435,424,11
STK-20251218-BR005-SKU017128PI,20251218,BR005,SKU017128PI,422,418,4
STK-20251218-BR005-SKU017256BL,20251218,BR005,SKU017256BL,439,436,3
STK-20251218-BR005-SKU017256SI,20251218,BR005,SKU017256SI,434,420,14
STK-20251218-BR005-SKU017256PI,20251218,BR005,SKU017256PI,423,411,12
STK-20251219-BR000-SKU015128BL,20251219,BR000,SKU015128BL,644,0,644
STK-20251219-BR000-SKU015128SI,20251219,BR000,SKU015128SI,795,0,795
STK-20251219-BR000-SKU015128PI,20251219,BR000,SKU015128PI,930,0,930
STK-20251219-BR000-SKU015256BL,20251219,BR000,SKU015256BL,712,0,712
STK-20251219-BR000-SKU015256SI,20251219,BR000,SKU015256SI,744,0,744
STK-20251219-BR000-SKU015256PI,20251219,BR000,SKU015256PI,985,0,985
STK-20251219-BR000-SKU016128BL,20251219,BR000,SKU016128BL,632,0,632
STK-20251219-BR000-SKU016128SI,20251219,BR000,SKU016128SI,857,0,857
STK-20251219-BR000-SKU016128PI,20251219,BR000,SKU016128PI,686,0,686
STK-20251219-BR000-SKU016256BL,20251219,BR000,SKU016256BL,548,0,548
STK-20251219-BR000-SKU016256SI,20251219,BR000,SKU016256SI,855,0,855
STK-20251219-BR000-SKU016256PI,20251219,BR000,SKU016256PI,881,0,881
STK-20251219-BR000-SKU017128BL,20251219,BR000,SKU017128BL,658,0,658
STK-20251219-BR000-SKU017128SI,20251219,BR000,SKU017128SI,661,0,661
STK-20251219-BR000-SKU017128PI,20251219,BR000,SKU017128PI,617,0,617
STK-20251219-BR000-SKU017256BL,20251219,BR000,SKU017256BL,731,0,731
STK-20251219-BR000-SKU017256SI,20251219,BR000,SKU017256SI,682,0,682
STK-20251219-BR000-SKU017256PI,20251219,BR000,SKU017256PI,891,0,891
STK-20251219-BR001-SKU015128BL,20251219,BR001,SKU015128BL,351,161,190
STK-20251219-BR001-SKU015128SI,20251219,BR001,SKU015128SI,401,175,226
STK-20251219-BR001-SKU015128PI,20251219,BR001,SKU015128PI,383,170,213
STK-20251219-BR001-SKU015256BL,20251219,BR001,SKU015256BL,405,157,248
STK-20251219-BR001-SKU015256SI,20251219,BR001,SKU015256SI,378,166,212
STK-20251219-BR001-SKU015256PI,20251219,BR001,SKU015256PI,341,164,177
STK-20251219-BR001-SKU016128BL,20251219,BR001,SKU016128BL,330,318,12
STK-20251219-BR001-SKU016128SI,20251219,BR001,SKU016128SI,307,307,0
STK-20251219-BR001-SKU016128PI,20251219,BR001,SKU016128PI,271,265,6
STK-20251219-BR001-SKU016256BL,20251219,BR001,SKU016256BL,316,290,26
STK-20251219-BR001-SKU016256SI,20251219,BR001,SKU016256SI,341,315,26
STK-20251219-BR001-SKU016256PI,20251219,BR001,SKU016256PI,288,273,15
STK-20251219-BR001-SKU017128BL,20251219,BR001,SKU017128BL,467,438,29
STK-20251219-BR001-SKU017128SI,20251219,BR001,SKU017128SI,426,415,11
STK-20251219-BR001-SKU017128PI,20251219,BR001,SKU017128PI,452,421,31
STK-20251219-BR001-SKU017256BL,20251219,BR001,SKU017256BL,440,439,1
STK-20251219-BR001-SKU017256SI,20251219,BR001,SKU017256SI,414,406,8
STK-20251219-BR001-SKU017256PI,20251219,BR001,SKU017256PI,422,392,30
STK-20251219-BR002-SKU015128BL,20251219,BR002,SKU015128BL,406,172,234
STK-20251219-BR002-SKU015128SI,20251219,BR002,SKU015128SI,366,161,205
STK-20251219-BR002-SKU015128PI,20251219,BR002,SKU015128PI,358,168,190
STK-20251219-BR002-SKU015256BL,20251219,BR002,SKU015256BL,400,154,246
STK-20251219-BR002-SKU015256SI,20251219,BR002,SKU015256SI,326,177,149
STK-20251219-BR002-SKU015256PI,20251219,BR002,SKU015256PI,406,173,233
STK-20251219-BR002-SKU016128BL,20251219,BR002,SKU016128BL,331,306,25
STK-20251219-BR002-SKU016128SI,20251219,BR002,SKU016128SI,319,274,45
STK-20251219-BR002-SKU016128PI,20251219,BR002,SKU016128PI,303,283,20
STK-20251219-BR002-SKU016256BL,20251219,BR002,SKU016256BL,318,301,17
STK-20251219-BR002-SKU016256SI,20251219,BR002,SKU016256SI,316,287,29
STK-20251219-BR002-SKU016256PI,20251219,BR002,SKU016256PI,285,279,6
STK-20251219-BR002-SKU017128BL,20251219,BR002,SKU017128BL,443,430,13
STK-20251219-BR002-SKU017128SI,20251219,BR002,SKU017128SI,450,420,30
STK-20251219-BR002-SKU017128PI,20251219,BR002,SKU017128PI,452,431,21
STK-20251219-BR002-SKU017256BL,20251219,BR002,SKU017256BL,451,448,3
STK-20251219-BR002-SKU017256SI,20251219,BR002,SKU017256SI,422,422,0
STK-20251219-BR002-SKU017256PI,20251219,BR002,SKU017256PI,427,417,10
STK-20251219-BR003-SKU015128BL,20251219,BR003,SKU015128BL,338,176,162
STK-20251219-BR003-SKU015128SI,20251219,BR003,SKU015128SI,421,180,241
STK-20251219-BR003-SKU015128PI,20251219,BR003,SKU015128PI,395,173,222
STK-20251219-BR003-SKU015256BL,20251219,BR003,SKU015256BL,408,164,244
STK-20251219-BR003-SKU015256SI,20251219,BR003,SKU015256SI,429,177,252
STK-20251219-BR003-SKU015256PI,20251219,BR003,SKU015256PI,333,176,157
STK-20251219-BR003-SKU016128BL,20251219,BR003,SKU016128BL,323,286,37
STK-20251219-BR003-SKU016128SI,20251219,BR003,SKU016128SI,295,285,10
STK-20251219-BR003-SKU016128PI,20251219,BR003,SKU016128PI,317,296,21
STK-20251219-BR003-SKU016256BL,20251219,BR003,SKU016256BL,307,291,16
STK-20251219-BR003-SKU016256SI,20251219,BR003,SKU016256SI,346,319,27
STK-20251219-BR003-SKU016256PI,20251219,BR003,SKU016256PI,304,283,21
STK-20251219-BR003-SKU017128BL,20251219,BR003,SKU017128BL,445,422,23
STK-20251219-BR003-SKU017128SI,20251219,BR003,SKU017128SI,417,396,21
STK-20251219-BR003-SKU017128PI,20251219,BR003,SKU017128PI,454,424,30
STK-20251219-BR003-SKU017256BL,20251219,BR003,SKU017256BL,435,424,11
STK-20251219-BR003-SKU017256SI,20251219,BR003,SKU017256SI,496,464,32
STK-20251219-BR003-SKU017256PI,20251219,BR003,SKU017256PI,464,434,30
STK-20251219-BR004-SKU015128BL,20251219,BR004,SKU015128BL,322,166,156
STK-20251219-BR004-SKU015128SI,20251219,BR004,SKU015128SI,407,169,238
STK-20251219-BR004-SKU015128PI,20251219,BR004,SKU015128PI,396,177,219
STK-20251219-BR004-SKU015256BL,20251219,BR004,SKU015256BL,383,158,225
STK-20251219-BR004-SKU015256SI,20251219,BR004,SKU015256SI,345,157,188
STK-20251219-BR004-SKU015256PI,20251219,BR004,SKU015256PI,374,180,194
STK-20251219-BR004-SKU016128BL,20251219,BR004,SKU016128BL,323,298,25
STK-20251219-BR004-SKU016128SI,20251219,BR004,SKU016128SI,298,292,6
STK-20251219-BR004-SKU016128PI,20251219,BR004,SKU016128PI,297,280,17
STK-20251219-BR004-SKU016256BL,20251219,BR004,SKU016256BL,298,286,12
STK-20251219-BR004-SKU016256SI,20251219,BR004,SKU016256SI,302,289,13
STK-20251219-BR004-SKU016256PI,20251219,BR004,SKU016256PI,295,283,12
STK-20251219-BR004-SKU017128BL,20251219,BR004,SKU017128BL,463,463,0
STK-20251219-BR004-SKU017128SI,20251219,BR004,SKU017128SI,441,417,24
STK-20251219-BR004-SKU017128PI,20251219,BR004,SKU017128PI,480,453,27
STK-20251219-BR004-SKU017256BL,20251219,BR004,SKU017256BL,440,426,14
STK-20251219-BR004-SKU017256SI,20251219,BR004,SKU017256SI,444,434,10
STK-20251219-BR004-SKU017256PI,20251219,BR004,SKU017256PI,430,410,20
STK-20251219-BR005-SKU015128BL,20251219,BR005,SKU015128BL,309,169,140
STK-20251219-BR005-SKU015128SI,20251219,BR005,SKU015128SI,383,165,218
STK-20251219-BR005-SKU015128PI,20251219,BR005,SKU015128PI,351,177,174
STK-20251219-BR005-SKU015256BL,20251219,BR005,SKU015256BL,398,166,232
STK-20251219-BR005-SKU015256SI,20251219,BR005,SKU015256SI,423,156,267
STK-20251219-BR005-SKU015256PI,20251219,BR005,SKU015256PI,398,162,236
STK-20251219-BR005-SKU016128BL,20251219,BR005,SKU016128BL,314,284,30
STK-20251219-BR005-SKU016128SI,20251219,BR005,SKU016128SI,305,293,12
STK-20251219-BR005-SKU016128PI,20251219,BR005,SKU016128PI,309,287,22
STK-20251219-BR005-SKU016256BL,20251219,BR005,SKU016256BL,297,296,1
