date_key,branch_id,product_id,contract_id,contract_count,contract_value,approved_flag
20251203,BR003,SKU016256SI,CON-20251203-BR003-SKU016256SI,13,429000,True
20251203,BR003,SKU017128BL,CON-20251203-BR003-SKU017128BL,5,165000,True
20251203,BR003,SKU017128PI,CON-20251203-BR003-SKU017128PI,14,462000,True
20251203,BR003,SKU017128SI,CON-20251203-BR003-SKU017128SI,13,429000,True
20251203,BR003,SKU017256SI,CON-20251203-BR003-SKU017256SI,6,222000,True
20251203,BR004,SKU015128PI,CON-20251203-BR004-SKU015128PI,3,75000,True
20251203,BR004,SKU015128SI,CON-20251203-BR004-SKU015128SI,1,25000,True
20251203,BR004,SKU015256BL,CON-20251203-BR004-SKU015256BL,2,58000,True
20251203,BR004,SKU016128BL,CON-20251203-BR004-SKU016128BL,5,145000,True
20251203,BR004,SKU016128PI,CON-20251203-BR004-SKU016128PI,4,116000,True
20251203,BR004,SKU016128SI,CON-20251203-BR004-SKU016128SI,5,145000,True
20251203,BR004,SKU016256BL,CON-20251203-BR004-SKU016256BL,9,297000,True
20251203,BR004,SKU016256PI,CON-20251203-BR004-SKU016256PI,4,132000,True
20251203,BR004,SKU017128BL,CON-20251203-BR004-SKU017128BL,6,198000,True
20251203,BR004,SKU017256BL,CON-20251203-BR004-SKU017256BL,4,148000,True
20251203,BR004,SKU017256PI,CON-20251203-BR004-SKU017256PI,5,185000,True
20251203,BR005,SKU015128BL,CON-20251203-BR005-SKU015128BL,5,125000,True
20251203,BR005,SKU015128PI,CON-20251203-BR005-SKU015128PI,2,50000,True
20251203,BR005,SKU015256PI,CON-20251203-BR005-SKU015256PI,8,232000,True
20251203,BR005,SKU015256SI,CON-20251203-BR005-SKU015256SI,1,29000,True
20251203,BR005,SKU016128BL,CON-20251203-BR005-SKU016128BL,6,174000,True
20251203,BR005,SKU016128PI,CON-20251203-BR005-SKU016128PI,4,116000,True
20251203,BR005,SKU016128SI,CON-20251203-BR005-SKU016128SI,1,29000,True
20251203,BR005,SKU016256BL,CON-20251203-BR005-SKU016256BL,3,99000,True
20251203,BR005,SKU016256SI,CON-20251203-BR005-SKU016256SI,3,99000,True
20251203,BR005,SKU017128BL,CON-20251203-BR005-SKU017128BL,9,297000,True
20251203,BR005,SKU017128PI,CON-20251203-BR005-SKU017128PI,5,165000,True
20251203,BR005,SKU017256PI,CON-20251203-BR005-SKU017256PI,3,111000,True
20251203,BR005,SKU017256SI,CON-20251203-BR005-SKU017256SI,2,74000,True
20251204,BR001,SKU015128PI,CON-20251204-BR001-SKU015128PI,2,50000,True
20251204,BR001,SKU015128SI,CON-20251204-BR001-SKU015128SI,3,75000,True
20251204,BR001,SKU015256BL,CON-20251204-BR001-SKU015256BL,1,29000,True
20251204,BR001,SKU015256PI,CON-20251204-BR001-SKU015256PI,2,58000,True
20251204,BR001,SKU016128SI,CON-20251204-BR001-SKU016128SI,4,116000,True
20251204,BR001,SKU016256PI,CON-20251204-BR001-SKU016256PI,1,33000,True
20251204,BR001,SKU016256SI,CON-20251204-BR001-SKU016256SI,11,363000,True
20251204,BR001,SKU017128BL,CON-20251204-BR001-SKU017128BL,3,99000,True
20251204,BR001,SKU017256PI,CON-20251204-BR001-SKU017256PI,12,444000,True
20251204,BR001,SKU017256SI,CON-20251204-BR001-SKU017256SI,5,185000,True
20251204,BR002,SKU015128BL,CON-20251204-BR002-SKU015128BL,1,25000,True
20251204,BR002,SKU015128PI,CON-20251204-BR002-SKU015128PI,4,100000,True
20251204,BR002,SKU015128SI,CON-20251204-BR002-SKU015128SI,2,50000,True
20251204,BR002,SKU016128BL,CON-20251204-BR002-SKU016128BL,2,58000,True
20251204,BR002,SKU016128PI,CON-20251204-BR002-SKU016128PI,5,145000,True
20251204,BR002,SKU016128SI,CON-20251204-BR002-SKU016128SI,5,145000,True
20251204,BR002,SKU016256PI,CON-20251204-BR002-SKU016256PI,4,132000,True
20251204,BR002,SKU017128BL,CON-20251204-BR002-SKU017128BL,4,132000,True
20251204,BR002,SKU017128PI,CON-20251204-BR002-SKU017128PI,4,132000,True
20251204,BR002,SKU017128SI,CON-20251204-BR002-SKU017128SI,8,264000,True
20251204,BR002,SKU017256BL,CON-20251204-BR002-SKU017256BL,15,555000,True
20251204,BR002,SKU017256PI,CON-20251204-BR002-SKU017256PI,15,555000,True
20251204,BR002,SKU017256SI,CON-20251204-BR002-SKU017256SI,21,777000,True
20251204,BR003,SKU015256PI,CON-20251204-BR003-SKU015256PI,3,87000,True
20251204,BR003,SKU015256SI,CON-20251204-BR003-SKU015256SI,1,29000,True
20251204,BR003,SKU016256PI,CON-20251204-BR003-SKU016256PI,4,132000,True
20251204,BR003,SKU016256SI,CON-20251204-BR003-SKU016256SI,3,99000,True
20251204,BR003,SKU017128BL,CON-20251204-BR003-SKU017128BL,9,297000,True
20251204,BR003,SKU017128PI,CON-20251204-BR003-SKU017128PI,5,165000,True
20251204,BR003,SKU017128SI,CON-20251204-BR003-SKU017128SI,3,99000,True
20251204,BR003,SKU017256BL,CON-20251204-BR003-SKU017256BL,10,370000,True
20251204,BR003,SKU017256PI,CON-20251204-BR003-SKU017256PI,22,814000,True
20251204,BR004,SKU015128BL,CON-20251204-BR004-SKU015128BL,2,50000,True
20251204,BR004,SKU015128PI,CON-20251204-BR004-SKU015128PI,3,75000,True
20251204,BR004,SKU015256BL,CON-20251204-BR004-SKU015256BL,1,29000,True
20251204,BR004,SKU016128BL,CON-20251204-BR004-SKU016128BL,2,58000,True
20251204,BR004,SKU016128PI,CON-20251204-BR004-SKU016128PI,2,58000,True
20251204,BR004,SKU016128SI,CON-20251204-BR004-SKU016128SI,7,203000,True
20251204,BR004,SKU017128PI,CON-20251204-BR004-SKU017128PI,9,297000,True
20251204,BR004,SKU017128SI,CON-20251204-BR004-SKU017128SI,3,99000,True
20251204,BR004,SKU017256BL,CON-20251204-BR004-SKU017256BL,5,185000,True
20251204,BR004,SKU017256PI,CON-20251204-BR004-SKU017256PI,4,148000,True
20251204,BR004,SKU017256SI,CON-20251204-BR004-SKU017256SI,6,222000,True
20251204,BR005,SKU015128PI,CON-20251204-BR005-SKU015128PI,1,25000,True
20251204,BR005,SKU015256BL,CON-20251204-BR005-SKU015256BL,3,87000,True
20251204,BR005,SKU015256PI,CON-20251204-BR005-SKU015256PI,3,87000,True
20251204,BR005,SKU015256SI,CON-20251204-BR005-SKU015256SI,1,29000,True
20251204,BR005,SKU016128PI,CON-20251204-BR005-SKU016128PI,3,87000,True
20251204,BR005,SKU016128SI,CON-20251204-BR005-SKU016128SI,5,145000,True
20251204,BR005,SKU017128BL,CON-20251204-BR005-SKU017128BL,6,198000,True
20251204,BR005,SKU017128PI,CON-20251204-BR005-SKU017128PI,3,99000,True
20251204,BR005,SKU017128SI,CON-20251204-BR005-SKU017128SI,12,396000,True
20251204,BR005,SKU017256BL,CON-20251204-BR005-SKU017256BL,13,481000,True
20251204,BR005,SKU017256PI,CON-20251204-BR005-SKU017256PI,7,259000,True
20251205,BR001,SKU015128PI,CON-20251205-BR001-SKU015128PI,1,25000,True
20251205,BR001,SKU015128SI,CON-20251205-BR001-SKU015128SI,2,50000,True
20251205,BR001,SKU016128PI,CON-20251205-BR001-SKU016128PI,10,290000,True
20251205,BR001,SKU016128SI,CON-20251205-BR001-SKU016128SI,12,348000,True
20251205,BR001,SKU016256PI,CON-20251205-BR001-SKU016256PI,2,66000,True
20251205,BR001,SKU016256SI,CON-20251205-BR001-SKU016256SI,5,165000,True
20251205,BR001,SKU017128BL,CON-20251205-BR001-SKU017128BL,6,198000,True
20251205,BR001,SKU017128PI,CON-20251205-BR001-SKU017128PI,5,165000,True
20251205,BR001,SKU017128SI,CON-20251205-BR001-SKU017128SI,17,561000,True
20251205,BR001,SKU017256PI,CON-20251205-BR001-SKU017256PI,4,148000,True
20251205,BR001,SKU017256SI,CON-20251205-BR001-SKU017256SI,8,296000,True
20251205,BR002,SKU015128BL,CON-20251205-BR002-SKU015128BL,4,100000,True
20251205,BR002,SKU015128PI,CON-20251205-BR002-SKU015128PI,3,75000,True
20251205,BR002,SKU015128SI,CON-20251205-BR002-SKU015128SI,1,25000,True
20251205,BR002,SKU015256BL,CON-20251205-BR002-SKU015256BL,2,58000,True
20251205,BR002,SKU015256SI,CON-20251205-BR002-SKU015256SI,6,174000,True
20251205,BR002,SKU016128BL,CON-20251205-BR002-SKU016128BL,18,522000,True
20251205,BR002,SKU016128SI,CON-20251205-BR002-SKU016128SI,2,58000,True
20251205,BR002,SKU016256BL,CON-20251205-BR002-SKU016256BL,4,132000,True
20251205,BR002,SKU016256PI,CON-20251205-BR002-SKU016256PI,11,363000,True
20251205,BR002,SKU016256SI,CON-20251205-BR002-SKU016256SI,9,297000,True
20251205,BR002,SKU017256BL,CON-20251205-BR002-SKU017256BL,13,481000,True
20251205,BR002,SKU017256PI,CON-20251205-BR002-SKU017256PI,7,259000,True
20251205,BR002,SKU017256SI,CON-20251205-BR002-SKU017256SI,6,222000,True
20251205,BR003,SKU015128BL,CON-20251205-BR003-SKU015128BL,7,175000,True
20251205,BR003,SKU015128PI,CON-20251205-BR003-SKU015128PI,2,50000,True
20251205,BR003,SKU016128BL,CON-20251205-BR003-SKU016128BL,2,58000,True
20251205,BR003,SKU016128PI,CON-20251205-BR003-SKU016128PI,2,58000,True
20251205,BR003,SKU016128SI,CON-20251205-BR003-SKU016128SI,4,116000,True
20251205,BR003,SKU016256PI,CON-20251205-BR003-SKU016256PI,7,231000,True
20251205,BR003,SKU016256SI,CON-20251205-BR003-SKU016256SI,6,198000,True
20251205,BR003,SKU017128BL,CON-20251205-BR003-SKU017128BL,5,165000,True
20251205,BR004,SKU015128PI,CON-20251205-BR004-SKU015128PI,5,125000,True
20251205,BR004,SKU015128SI,CON-20251205-BR004-SKU015128SI,4,100000,True
20251205,BR004,SKU015256BL,CON-20251205-BR004-SKU015256BL,2,58000,True
20251205,BR004,SKU015256SI,CON-20251205-BR004-SKU015256SI,1,29000,True
20251205,BR004,SKU016128PI,CON-20251205-BR004-SKU016128PI,7,203000,True
20251205,BR004,SKU016256BL,CON-20251205-BR004-SKU016256BL,2,66000,True
20251205,BR004,SKU016256PI,CON-20251205-BR004-SKU016256PI,6,198000,True
20251205,BR004,SKU017128BL,CON-20251205-BR004-SKU017128BL,5,165000,True
20251205,BR004,SKU017256BL,CON-20251205-BR004-SKU017256BL,5,185000,True
20251205,BR004,SKU017256PI,CON-20251205-BR004-SKU017256PI,12,444000,True
20251205,BR005,SKU015256SI,CON-20251205-BR005-SKU015256SI,2,58000,True
20251205,BR005,SKU016128SI,CON-20251205-BR005-SKU016128SI,5,145000,True
20251205,BR005,SKU016256BL,CON-20251205-BR005-SKU016256BL,3,99000,True
20251205,BR005,SKU016256PI,CON-20251205-BR005-SKU016256PI,4,132000,True
20251205,BR005,SKU016256SI,CON-20251205-BR005-SKU016256SI,2,66000,True
20251205,BR005,SKU017128BL,CON-20251205-BR005-SKU017128BL,12,396000,True
20251205,BR005,SKU017128PI,CON-20251205-BR005-SKU017128PI,6,198000,True
20251205,BR005,SKU017128SI,CON-20251205-BR005-SKU017128SI,7,231000,True
20251205,BR005,SKU017256BL,CON-20251205-BR005-SKU017256BL,15,555000,True
20251205,BR005,SKU017256SI,CON-20251205-BR005-SKU017256SI,24,888000,True
20251206,BR001,SKU015128SI,CON-20251206-BR001-SKU015128SI,6,150000,True
20251206,BR001,SKU015256SI,CON-20251206-BR001-SKU015256SI,1,29000,True
20251206,BR001,SKU016128BL,CON-20251206-BR001-SKU016128BL,2,58000,True
20251206,BR001,SKU016128PI,CON-20251206-BR001-SKU016128PI,6,174000,True
20251206,BR001,SKU016256BL,CON-20251206-BR001-SKU016256BL,11,363000,True
20251206,BR001,SKU016256SI,CON-20251206-BR001-SKU016256SI,11,363000,True
20251206,BR001,SKU017128BL,CON-20251206-BR001-SKU017128BL,6,198000,True
20251206,BR001,SKU017128PI,CON-20251206-BR001-SKU017128PI,4,132000,True
20251206,BR001,SKU017128SI,CON-20251206-BR001-SKU017128SI,13,429000,True
20251206,BR002,SKU015256BL,CON-20251206-BR002-SKU015256BL,1,29000,True
20251206,BR002,SKU015256PI,CON-20251206-BR002-SKU015256PI,2,58000,True
20251206,BR002,SKU016128BL,CON-20251206-BR002-SKU016128BL,5,145000,True
20251206,BR002,SKU016128SI,CON-20251206-BR002-SKU016128SI,7,203000,True
20251206,BR002,SKU016256BL,CON-20251206-BR002-SKU016256BL,6,198000,True
20251206,BR002,SKU016256SI,CON-20251206-BR002-SKU016256SI,2,66000,True
20251206,BR002,SKU017128BL,CON-20251206-BR002-SKU017128BL,5,165000,True
20251206,BR002,SKU017256SI,CON-20251206-BR002-SKU017256SI,4,148000,True
20251206,BR003,SKU015128BL,CON-20251206-BR003-SKU015128BL,1,25000,True
20251206,BR003,SKU015128PI,CON-20251206-BR003-SKU015128PI,1,25000,True
20251206,BR003,SKU015128SI,CON-20251206-BR003-SKU015128SI,3,75000,True
20251206,BR003,SKU015256BL,CON-20251206-BR003-SKU015256BL,2,58000,True
20251206,BR003,SKU015256SI,CON-20251206-BR003-SKU015256SI,6,174000,True
20251206,BR003,SKU016128BL,CON-20251206-BR003-SKU016128BL,13,377000,True
20251206,BR003,SKU016128PI,CON-20251206-BR003-SKU016128PI,6,174000,True
20251206,BR003,SKU016128SI,CON-20251206-BR003-SKU016128SI,6,174000,True
20251206,BR003,SKU016256BL,CON-20251206-BR003-SKU016256BL,5,165000,True
20251206,BR003,SKU016256SI,CON-20251206-BR003-SKU016256SI,5,165000,True
20251206,BR003,SKU017128PI,CON-20251206-BR003-SKU017128PI,5,165000,True
20251206,BR003,SKU017256BL,CON-20251206-BR003-SKU017256BL,6,222000,True
20251206,BR003,SKU017256PI,CON-20251206-BR003-SKU017256PI,6,222000,True
20251206,BR003,SKU017256SI,CON-20251206-BR003-SKU017256SI,5,185000,True
20251206,BR004,SKU015128PI,CON-20251206-BR004-SKU015128PI,1,25000,True
20251206,BR004,SKU015128SI,CON-20251206-BR004-SKU015128SI,2,50000,True
20251206,BR004,SKU015256BL,CON-20251206-BR004-SKU015256BL,6,174000,True
20251206,BR004,SKU015256PI,CON-20251206-BR004-SKU015256PI,1,29000,True
20251206,BR004,SKU016128PI,CON-20251206-BR004-SKU016128PI,7,203000,True
20251206,BR004,SKU016128SI,CON-20251206-BR004-SKU016128SI,4,116000,True
20251206,BR004,SKU016256PI,CON-20251206-BR004-SKU016256PI,4,132000,True
20251206,BR004,SKU016256SI,CON-20251206-BR004-SKU016256SI,8,264000,True
20251206,BR004,SKU017128PI,CON-20251206-BR004-SKU017128PI,8,264000,True
20251206,BR004,SKU017128SI,CON-20251206-BR004-SKU017128SI,13,429000,True
20251206,BR004,SKU017256BL,CON-20251206-BR004-SKU017256BL,6,222000,True
20251206,BR004,SKU017256PI,CON-20251206-BR004-SKU017256PI,8,296000,True
20251206,BR004,SKU017256SI,CON-20251206-BR004-SKU017256SI,8,296000,True
20251206,BR005,SKU015128BL,CON-20251206-BR005-SKU015128BL,2,50000,True
20251206,BR005,SKU015128SI,CON-20251206-BR005-SKU015128SI,3,75000,True
20251206,BR005,SKU015256BL,CON-20251206-BR005-SKU015256BL,1,29000,True
20251206,BR005,SKU016128BL,CON-20251206-BR005-SKU016128BL,6,174000,True
20251206,BR005,SKU016128PI,CON-20251206-BR005-SKU016128PI,6,174000,True
20251206,BR005,SKU016128SI,CON-20251206-BR005-SKU016128SI,4,116000,True
20251206,BR005,SKU016256PI,CON-20251206-BR005-SKU016256PI,6,198000,True
20251206,BR005,SKU017128BL,CON-20251206-BR005-SKU017128BL,10,330000,True
20251206,BR005,SKU017128PI,CON-20251206-BR005-SKU017128PI,16,528000,True
20251206,BR005,SKU017128SI,CON-20251206-BR005-SKU017128SI,6,198000,True
20251206,BR005,SKU017256PI,CON-20251206-BR005-SKU017256PI,3,111000,True
20251206,BR005,SKU017256SI,CON-20251206-BR005-SKU017256SI,7,259000,True
20251207,BR001,SKU015128SI,CON-20251207-BR001-SKU015128SI,1,25000,True
20251207,BR001,SKU015256BL,CON-20251207-BR001-SKU015256BL,3,87000,True
20251207,BR001,SKU016128BL,CON-20251207-BR001-SKU016128BL,9,261000,True
20251207,BR001,SKU017128PI,CON-20251207-BR001-SKU017128PI,25,825000,True
20251207,BR001,SKU017128SI,CON-20251207-BR001-SKU017128SI,4,132000,True
20251207,BR001,SKU017256BL,CON-20251207-BR001-SKU017256BL,6,222000,True
20251207,BR001,SKU017256PI,CON-20251207-BR001-SKU017256PI,4,148000,True
20251207,BR001,SKU017256SI,CON-20251207-BR001-SKU017256SI,10,370000,True
20251207,BR002,SKU015128PI,CON-20251207-BR002-SKU015128PI,2,50000,True
20251207,BR002,SKU015256BL,CON-20251207-BR002-SKU015256BL,2,58000,True
20251207,BR002,SKU015256SI,CON-20251207-BR002-SKU015256SI,2,58000,True
20251207,BR002,SKU016128BL,CON-20251207-BR002-SKU016128BL,5,145000,True
20251207,BR002,SKU016128PI,CON-20251207-BR002-SKU016128PI,6,174000,True
20251207,BR002,SKU016128SI,CON-20251207-BR002-SKU016128SI,3,87000,True
20251207,BR002,SKU016256BL,CON-20251207-BR002-SKU016256BL,5,165000,True
20251207,BR002,SKU016256PI,CON-20251207-BR002-SKU016256PI,10,330000,True
20251207,BR002,SKU016256SI,CON-20251207-BR002-SKU016256SI,5,165000,True
20251207,BR002,SKU017128BL,CON-20251207-BR002-SKU017128BL,7,231000,True
20251207,BR002,SKU017128PI,CON-20251207-BR002-SKU017128PI,9,297000,True
20251207,BR002,SKU017128SI,CON-20251207-BR002-SKU017128SI,6,198000,True
20251207,BR002,SKU017256BL,CON-20251207-BR002-SKU017256BL,13,481000,True
20251207,BR002,SKU017256SI,CON-20251207-BR002-SKU017256SI,15,555000,True
20251207,BR003,SKU015128BL,CON-20251207-BR003-SKU015128BL,2,50000,True
20251207,BR003,SKU015128PI,CON-20251207-BR003-SKU015128PI,3,75000,True
20251207,BR003,SKU015256BL,CON-20251207-BR003-SKU015256BL,4,116000,True
20251207,BR003,SKU015256PI,CON-20251207-BR003-SKU015256PI,2,58000,True
20251207,BR003,SKU015256SI,CON-20251207-BR003-SKU015256SI,2,58000,True
20251207,BR003,SKU016128BL,CON-20251207-BR003-SKU016128BL,10,290000,True
20251207,BR003,SKU016128PI,CON-20251207-BR003-SKU016128PI,6,174000,True
20251207,BR003,SKU016128SI,CON-20251207-BR003-SKU016128SI,11,319000,True
20251207,BR003,SKU016256PI,CON-20251207-BR003-SKU016256PI,5,165000,True
20251207,BR003,SKU016256SI,CON-20251207-BR003-SKU016256SI,4,132000,True
20251207,BR003,SKU017128BL,CON-20251207-BR003-SKU017128BL,13,429000,True
20251207,BR003,SKU017256BL,CON-20251207-BR003-SKU017256BL,6,222000,True
20251207,BR003,SKU017256SI,CON-20251207-BR003-SKU017256SI,9,333000,True
20251207,BR004,SKU015128BL,CON-20251207-BR004-SKU015128BL,4,100000,True
20251207,BR004,SKU015128SI,CON-20251207-BR004-SKU015128SI,2,50000,True
20251207,BR004,SKU015256BL,CON-20251207-BR004-SKU015256BL,5,145000,True
20251207,BR004,SKU015256PI,CON-20251207-BR004-SKU015256PI,1,29000,True
20251207,BR004,SKU016128BL,CON-20251207-BR004-SKU016128BL,5,145000,True
20251207,BR004,SKU016128PI,CON-20251207-BR004-SKU016128PI,1,29000,True
20251207,BR004,SKU016128SI,CON-20251207-BR004-SKU016128SI,6,174000,True
20251207,BR004,SKU016256BL,CON-20251207-BR004-SKU016256BL,2,66000,True
20251207,BR004,SKU016256SI,CON-20251207-BR004-SKU016256SI,2,66000,True
20251207,BR004,SKU017128BL,CON-20251207-BR004-SKU017128BL,6,198000,True
20251207,BR004,SKU017128PI,CON-20251207-BR004-SKU017128PI,9,297000,True
20251207,BR004,SKU017128SI,CON-20251207-BR004-SKU017128SI,13,429000,True
20251207,BR004,SKU017256BL,CON-20251207-BR004-SKU017256BL,10,370000,True
20251207,BR004,SKU017256SI,CON-20251207-BR004-SKU017256SI,6,222000,True
20251207,BR005,SKU015128BL,CON-20251207-BR005-SKU015128BL,1,25000,True
20251207,BR005,SKU015128PI,CON-20251207-BR005-SKU015128PI,2,50000,True
20251207,BR005,SKU015128SI,CON-20251207-BR005-SKU015128SI,4,100000,True
20251207,BR005,SKU015256BL,CON-20251207-BR005-SKU015256BL,4,116000,True
20251207,BR005,SKU015256PI,CON-20251207-BR005-SKU015256PI,1,29000,True
20251207,BR005,SKU015256SI,CON-20251207-BR005-SKU015256SI,7,203000,True
20251207,BR005,SKU016128SI,CON-20251207-BR005-SKU016128SI,5,145000,True
20251207,BR005,SKU016256BL,CON-20251207-BR005-SKU016256BL,6,198000,True
20251207,BR005,SKU016256PI,CON-20251207-BR005-SKU016256PI,18,594000,True
20251207,BR005,SKU016256SI,CON-20251207-BR005-SKU016256SI,11,363000,True
20251207,BR005,SKU017128BL,CON-20251207-BR005-SKU017128BL,4,132000,True
20251207,BR005,SKU017128PI,CON-20251207-BR005-SKU017128PI,7,231000,True
20251207,BR005,SKU017256BL,CON-20251207-BR005-SKU017256BL,5,185000,True
20251208,BR001,SKU016128BL,CON-20251208-BR001-SKU016128BL,9,261000,True
20251208,BR001,SKU016128PI,CON-20251208-BR001-SKU016128PI,12,348000,True
20251208,BR001,SKU016256BL,CON-20251208-BR001-SKU016256BL,5,165000,True
20251208,BR001,SKU016256PI,CON-20251208-BR001-SKU016256PI,4,132000,True
20251208,BR001,SKU017128BL,CON-20251208-BR001-SKU017128BL,6,198000,True
20251208,BR001,SKU017256BL,CON-20251208-BR001-SKU017256BL,18,666000,True
20251208,BR001,SKU017256PI,CON-20251208-BR001-SKU017256PI,4,148000,True
20251208,BR002,SKU015128BL,CON-20251208-BR002-SKU015128BL,3,75000,True
20251208,BR002,SKU015128PI,CON-20251208-BR002-SKU015128PI,4,100000,True
20251208,BR002,SKU015128SI,CON-20251208-BR002-SKU015128SI,2,50000,True
20251208,BR002,SKU016128PI,CON-20251208-BR002-SKU016128PI,2,58000,True
20251208,BR002,SKU017128PI,CON-20251208-BR002-SKU017128PI,4,132000,True
20251208,BR002,SKU017128SI,CON-20251208-BR002-SKU017128SI,25,825000,True
20251208,BR002,SKU017256PI,CON-20251208-BR002-SKU017256PI,13,481000,True
20251208,BR003,SKU015128BL,CON-20251208-BR003-SKU015128BL,2,50000,True
20251208,BR003,SKU015256PI,CON-20251208-BR003-SKU015256PI,2,58000,True
20251208,BR003,SKU015256SI,CON-20251208-BR003-SKU015256SI,1,29000,True
20251208,BR003,SKU016128SI,CON-20251208-BR003-SKU016128SI,4,116000,True
20251208,BR003,SKU016256BL,CON-20251208-BR003-SKU016256BL,1,33000,True
20251208,BR003,SKU016256PI,CON-20251208-BR003-SKU016256PI,9,297000,True
20251208,BR003,SKU016256SI,CON-20251208-BR003-SKU016256SI,5,165000,True
20251208,BR003,SKU017128BL,CON-20251208-BR003-SKU017128BL,8,264000,True
20251208,BR003,SKU017128PI,CON-20251208-BR003-SKU017128PI,9,297000,True
20251208,BR003,SKU017128SI,CON-20251208-BR003-SKU017128SI,10,330000,True
20251208,BR003,SKU017256BL,CON-20251208-BR003-SKU017256BL,24,888000,True
20251208,BR003,SKU017256SI,CON-20251208-BR003-SKU017256SI,9,333000,True
20251208,BR004,SKU015128BL,CON-20251208-BR004-SKU015128BL,2,50000,True
20251208,BR004,SKU015256BL,CON-20251208-BR004-SKU015256BL,1,29000,True
20251208,BR004,SKU016128BL,CON-20251208-BR004-SKU016128BL,3,87000,True
20251208,BR004,SKU016128SI,CON-20251208-BR004-SKU016128SI,5,145000,True
20251208,BR004,SKU016256BL,CON-20251208-BR004-SKU016256BL,14,462000,True
20251208,BR004,SKU016256SI,CON-20251208-BR004-SKU016256SI,3,99000,True
20251208,BR004,SKU017128BL,CON-20251208-BR004-SKU017128BL,15,495000,True
20251208,BR004,SKU017128PI,CON-20251208-BR004-SKU017128PI,10,330000,True
20251208,BR004,SKU017128SI,CON-20251208-BR004-SKU017128SI,9,297000,True
20251208,BR004,SKU017256BL,CON-20251208-BR004-SKU017256BL,6,222000,True
20251208,BR004,SKU017256PI,CON-20251208-BR004-SKU017256PI,8,296000,True
20251208,BR004,SKU017256SI,CON-20251208-BR004-SKU017256SI,4,148000,True
20251208,BR005,SKU015256PI,CON-20251208-BR005-SKU015256PI,3,87000,True
20251208,BR005,SKU016128BL,CON-20251208-BR005-SKU016128BL,4,116000,True
20251208,BR005,SKU016128PI,CON-20251208-BR005-SKU016128PI,7,203000,True
20251208,BR005,SKU016128SI,CON-20251208-BR005-SKU016128SI,6,174000,True
20251208,BR005,SKU016256PI,CON-20251208-BR005-SKU016256PI,7,231000,True
20251208,BR005,SKU016256SI,CON-20251208-BR005-SKU016256SI,10,330000,True
20251208,BR005,SKU017128BL,CON-20251208-BR005-SKU017128BL,9,297000,True
20251208,BR005,SKU017256PI,CON-20251208-BR005-SKU017256PI,23,851000,True
20251209,BR001,SKU015128BL,CON-20251209-BR001-SKU015128BL,2,50000,True
20251209,BR001,SKU015128PI,CON-20251209-BR001-SKU015128PI,3,75000,True
20251209,BR001,SKU015256BL,CON-20251209-BR001-SKU015256BL,2,58000,True
20251209,BR001,SKU015256PI,CON-20251209-BR001-SKU015256PI,5,145000,True
20251209,BR001,SKU016128BL,CON-20251209-BR001-SKU016128BL,3,87000,True
20251209,BR001,SKU016128PI,CON-20251209-BR001-SKU016128PI,4,116000,True
20251209,BR001,SKU016128SI,CON-20251209-BR001-SKU016128SI,4,116000,True
20251209,BR001,SKU016256BL,CON-20251209-BR001-SKU016256BL,3,99000,True
20251209,BR001,SKU016256PI,CON-20251209-BR001-SKU016256PI,9,297000,True
20251209,BR001,SKU017128SI,CON-20251209-BR001-SKU017128SI,14,462000,True
20251209,BR001,SKU017256BL,CON-20251209-BR001-SKU017256BL,7,259000,True
20251209,BR001,SKU017256PI,CON-20251209-BR001-SKU017256PI,21,777000,True
20251209,BR001,SKU017256SI,CON-20251209-BR001-SKU017256SI,6,222000,True
20251209,BR002,SKU015128BL,CON-20251209-BR002-SKU015128BL,2,50000,True
20251209,BR002,SKU015128PI,CON-20251209-BR002-SKU015128PI,2,50000,True
20251209,BR002,SKU015128SI,CON-20251209-BR002-SKU015128SI,2,50000,True
20251209,BR002,SKU015256PI,CON-20251209-BR002-SKU015256PI,2,58000,True
20251209,BR002,SKU016128BL,CON-20251209-BR002-SKU016128BL,13,377000,True
20251209,BR002,SKU016128PI,CON-20251209-BR002-SKU016128PI,6,174000,True
20251209,BR002,SKU016128SI,CON-20251209-BR002-SKU016128SI,10,290000,True
20251209,BR002,SKU017128BL,CON-20251209-BR002-SKU017128BL,11,363000,True
20251209,BR002,SKU017128PI,CON-20251209-BR002-SKU017128PI,13,429000,True
20251209,BR002,SKU017256PI,CON-20251209-BR002-SKU017256PI,12,444000,True
20251209,BR003,SKU015256PI,CON-20251209-BR003-SKU015256PI,1,29000,True
20251209,BR003,SKU016128PI,CON-20251209-BR003-SKU016128PI,4,116000,True
20251209,BR003,SKU016256BL,CON-20251209-BR003-SKU016256BL,13,429000,True
20251209,BR003,SKU016256PI,CON-20251209-BR003-SKU016256PI,1,33000,True
20251209,BR003,SKU017128BL,CON-20251209-BR003-SKU017128BL,11,363000,True
20251209,BR003,SKU017128PI,CON-20251209-BR003-SKU017128PI,7,231000,True
20251209,BR003,SKU017128SI,CON-20251209-BR003-SKU017128SI,7,231000,True
20251209,BR003,SKU017256BL,CON-20251209-BR003-SKU017256BL,7,259000,True
20251209,BR003,SKU017256SI,CON-20251209-BR003-SKU017256SI,5,185000,True
20251209,BR004,SKU015128BL,CON-20251209-BR004-SKU015128BL,2,50000,True
